FID;CODIGO;CAPACIDAD_NOMINAL;FASES;COOR_GPS_LON;COOR_GPS_LAT;MUNICIPIO;UBICACION;CIRCUITO;PROPIETARIO_1;EQUIPO_PADRE;FID_EQUIPO_PADRE
31134304;TEUP0085;225;RST;-75,78732575;4,457626679;LA TEBAIDA;CO CAMPO CLUB LA FUENTE;101-25-;PARTICULAR;C-0344;31133833
31134097;TERN0480;75;RST;-75,78123433;4,465963319;LA TEBAIDA;ZONA FRANCA  PROV PLANTA DE TRATAMIENTO;101-25-;PARTICULAR;S-2253;31133864
31133948;TERP0426;15;RS;-75,81497276;4,435139404;LA TEBAIDA;VR EL CINCO FC BIZANCIO;101-25-;PARTICULAR;S-1881;31133893
31134020;TERP0402;25;ST;-75,86208739;4,417538851;LA TEBAIDA;VR ALMBRADO FC EL HUERTO;101-25-;PARTICULAR;S-1683;31133919
31134212;TERP0314;15;TN;-75,86260643;4,420724893;LA TEBAIDA;VR LA HERRADURA FC TESORITO;101-25-;EDEQ;S-606;31133909
31134214;TERP0074;15;RST;-75,80596556;4,420619529;LA TEBAIDA;VR LA ARGENTINA FC LA GARUYA;101-25-;PARTICULAR;S-1059;31133848
31134330;TERP0079;25;RS;-75,82030167;4,428282813;LA TEBAIDA;VR EL CINCO FC RIO BAMBA;101-25-;PARTICULAR;S-1443;31133915
31134318;TERP0108;15;SN;-75,81210876;4,446455556;LA TEBAIDA;VR LA JARAMILLA FC LA CLARITA;101-25-;PARTICULAR;C-0026;31133834
31134057;TERP0418;15;RS;-75,86293191;4,423849137;LA TEBAIDA;VR HERRADURA RADIO B.COLOMOVIL;101-25-;PARTICULAR;S-1183;31133841
31134245;TERP0392;10;ST;-75,84635006;4,43925926;LA TEBAIDA;VR LA HERRADURA TRAS RETEN DE POLICIA;101-25-;PARTICULAR;S-645;31133895
31133968;TERQ0161;15;RS;-75,84125726;4,439631339;LA TEBAIDA;VR LA HERRADURA FC EL PALACIO;101-25-;EDEQ;C-0224;31133837
31134311;TEUQ0084;15;RT;-75,78422551;4,459000841;LA TEBAIDA;VR PADILLA FC ANAPOIMA;101-25-;EDEQ;C-0344;31133833
31134121;TERQ0113;15;RST;-75,80901848;4,436279168;LA TEBAIDA;VR EL CINCO HD LAS MERCEDES;101-25-;EDEQ;S-1863;31133858
31134146;TERP0435;15;RST;-75,84250785;4,440536642;LA TEBAIDA;VR LA POPA FC EL DANUBIO;101-25-;EDEQ;C-0224;31133837
31134023;TERP0160;25;RT;-75,84363275;4,441730143;LA TEBAIDA;VR LA HERRADURA FC EL PARAISO;101-25-;PARTICULAR;S-448;31133918
31134319;TERP0414;15;RT;-75,83122516;4,449790052;LA TEBAIDA;FC BELENCITO VDA LA POPA;101-25-;PARTICULAR;S-1734;31133892
31133972;TERQ0020;25;RT;-75,82932772;4,448399934;LA TEBAIDA;CASERIO GUANABANAL;101-25-;EDEQ;S-1734;31133892
31134136;TERQ0359;15;RT;-75,82658789;4,443378418;LA TEBAIDA;NUEVO AMANECER CHALET LA DORADA;101-25-;EDEQ;S-452;31133867
31134005;TERP0131;15;RST;-75,82380352;4,445519999;LA TEBAIDA;FUNDACION AMANECER;101-25-;EDEQ;S-452;31133867
31134328;TERQ0298;25;RS;-75,86089001;4,429247838;LA TEBAIDA;VR LA HERRADURA CS HOTEL EL FILO;101-25-;EDEQ;S-606;31133909
31134024;TERN0458;25;ST;-75,8656539;4,414556617;LA TEBAIDA;OBRA PROVISIONAL DE GUACANA;101-25-;PARTICULAR;S-2134;31133846
31134115;TERP0297;125;RST;-75,86159674;4,42618497;LA TEBAIDA;VR LA HERRADURA LADRILL CAMPANA;101-25-;PARTICULAR;S-606;31133909
31134139;TERP0192;10;RS;-75,86582289;4,424724554;LA TEBAIDA;VR LA HERRADURA HD LA TAPERA;101-25-;PARTICULAR;S-606;31133909
31134288;TERP0412;25;ST;-75,85909992;4,427194355;LA TEBAIDA;VR LA PALMITA FC JARDIN;101-25-;PARTICULAR;S-606;31133909
31134187;TERP0179;15;RST;-75,8518548;4,434909755;LA TEBAIDA;VR LA HERRADURA HD CHIPRE;101-25-;EDEQ;S-447;31133888
31134161;TEUP0088;15;RS;-75,79277878;4,457332497;LA TEBAIDA;ESTACION DE GAS TEBAIDA;101-25-;PARTICULAR;C-0344;31133833
31044550;ARUP0231;150;RST;-75,65985444;4,548784569;ARMENIA;CL 8N CR 14 ED CAÑA VERDE CAMARA;112-23-;EDEQ;C-0003;31044374
31044554;ARUQ0072;150;RST;-75,65418962;4,558951872;ARMENIA;CL 22 12N 07;112-23-;EDEQ;S-005;31044411
31044557;ARUQ2178;75;RST;-75,65195461;4,559383169;ARMENIA;QUINTAS DE SAN JULIAN II CRA 11 CALLE 24N;112-23-;EDEQ;S-005;31044411
31044559;ARUP0071;37,5;RT;-75,65416401;4,559604533;ARMENIA;ED LOS SAUCES CR 13 22N 28;112-23-;PARTICULAR;S-2127;31044390
31044561;ARUN2435;75;RST;-75,65715109;4,554217898;ARMENIA;CRA 13 EDIFICIO ANOVA;112-23-;PARTICULAR;S-2019;31044402
31044563;ARUP1836;25;RT;-75,64578845;4,561052361;ARMENIA;AV CENTENARIO VILLA JULIANA;112-23-;PARTICULAR;C-0660;39323724
31044565;SARQ0108;25;RS;-75,63372456;4,584568042;SALENTO;VR SAN JUAN BOSCO;112-23-;EDEQ;S-PR43;39505469
31044569;ARUQ2020;45;RST;-75,65785268;4,55293827;ARMENIA;CR 14 CL 14N;112-23-;EDEQ;C-0447;31044380
31044572;ARUQ0078;150;RST;-75,65298256;4,558440501;ARMENIA;CL 22N 10 25;112-23-;EDEQ;S-005;31044411
31044574;ARUN2330;75;RST;-75,6590263;4,550289056;ARMENIA;CRA 14 9N 73;112-23-;EDEQ;S-1276;31044406
31044576;ARUQ0234;150;RST;-75,66044777;4,548496449;ARMENIA;PARQUE DE LA VIDA CRA 14 CALLE 6N;112-23-;EDEQ;C-0003;31044374
31044580;ARUN2531;75;RST;-75,65458105;4,559177754;ARMENIA;CLL 23N CRA 13;112-23-;EDEQ;S-2127;31044390
31044583;ARUP0014;37,5;ST;-75,64551183;4,56470409;ARMENIA;CPLEGIO LOS ANGELES VDA SAN JUAN;112-23-;PARTICULAR;S-883;31044398
31044584;ARUP2092;45;RST;-75,65221486;4,552136959;ARMENIA;AV CENTENARIO CANCHAS DE TENIS CENTER;208-28-;PARTICULAR;R-089;31266623
31044585;ARUP2019;800;RST;-75,65416219;4,557785614;ARMENIA;CRA 11 19N 38 LOC OLIMPICA;112-23-;PARTICULAR;S-005;31044411
31044587;ARUP0070;45;RST;-75,65443359;4,559492969;ARMENIA;CR 13 22N 38 E/SAUCES;112-23-;EDEQ;S-2127;31044390
31044590;ARUN2503;112,5;RST;-75,6542373;4,544357244;ARMENIA;CLL 6 AVD.CENTENARIO LA RESERVA;208-28-;EDEQ;S-1891;31464491
31044591;ARUN2502;45;RST;-75,65537472;4,544995937;ARMENIA;CLL 6 AVD.CENTENARIO LA RESERVA;208-28-;EDEQ;S-1891;31464491
31044595;ARUP0255;400;RST;-75,6418424;4,569761101;ARMENIA;SENA AGROPECUARIO CRA 6 VDA SAN JUAN;112-23-;PARTICULAR;S-2299;31044408
31044596;ARUQ2223;112,5;RST;-75,65310038;4,558539275;ARMENIA;CLL 22N 10-45;112-23-;EDEQ;S-005;31044411
31044597;ARUN2530;112,5;RST;-75,64755158;4,559628421;ARMENIA;ENTRE RIOS CRA 6 CALLE 26N;112-23-;PARTICULAR;C-0441;31044375
31044598;SARQ0109;25;RS;-75,63222826;4,582291385;SALENTO;VR SANJUAN DE CAROLINA FC LA PRADERA;112-23-;EDEQ;S-PR43;39505469
31044601;ARUP2060;800;RST;-75,65498442;4,558378486;ARMENIA;CR 12 CL 21N SAO;112-23-;PARTICULAR;S-1095;31044428
31044605;ARUN2550;225;RST;-75,65568838;4,547659844;ARMENIA;CRA 6 8N-40;208-28-;EDEQ;S-2199;31044418
31044607;ARUQ0218;50;RS;-75,65852421;4,551367481;ARMENIA;CR 14 CL 11N EQ;112-23-;EDEQ;S-1276;31044406
31044612;ARUQ0212;25;RS;-75,65786808;4,552894002;ARMENIA;CR 14 CL 13N ED EVERFIT;112-23-;EDEQ;C-0447;31044380
31044613;ARUP0223;37,5;RS;-75,65910354;4,549948387;ARMENIA;CR 14 9N 07 E/SAN PEDRO;112-23-;PARTICULAR;C-0003;31044374
31044614;ARUN2486;30;RST;-75,65811724;4,555376073;ARMENIA;CLL 16N CRA 14 Y 15;112-23-;EDEQ;C-0447;31044380
31134171;TERP0206;5;RS;-75,88801502;4,415469949;LA TEBAIDA;VR LA HERRADURA HD EL RETIRO;101-25-;EDEQ;S-661;31133851
31134206;TERQ0186;5;RS;-75,85426168;4,426730668;LA TEBAIDA;VR PIZAMAL FC GUAYACANES;101-25-;EDEQ;S-603;31133860
31044495;ARUQ1805;50;RT;-75,64359542;4,566642105;ARMENIA;V COLEGIO LOS ANGELES SJC;112-23-;EDEQ;S-1478;31044381
31044496;SARP0219;15;RS;-75,63260667;4,586295173;SALENTO;VR SAN JUAN FC EL JAZMIN;112-23-;EDEQ;S-PR43;39505469
31044498;ARUN2426;30;RST;-75,64913149;4,554276091;ARMENIA;RESERVA DE LA SABANA CRA 6 23N;208-28-;EDEQ;S-1805;31044414
31044501;ARUQ2233;150;RST;-75,65850796;4,54954853;ARMENIA;CL 9N CRA 12 ED MONTECARLO CAMARA;112-23-;EDEQ;C-0003;31044374
31044502;ARUP0168;112,5;RST;-75,65367795;4,559849464;ARMENIA;CALLE 23N 14-35 ANDINAUTOS;112-23-;PARTICULAR;S-1095;31044428
31044504;ARUQ0235;75;RS;-75,65892389;4,552436842;ARMENIA;CL 12N CR 15 EQ;112-23-;EDEQ;S-1239;39324762
31044505;ARRQ0761;75;RST;-75,63970835;4,571498871;ARMENIA;CO BOSQUES DE SAN JUAN;112-23-;EDEQ;S-1478;31044381
31044509;ARUN2544;112,5;RST;-75,65780304;4,553900065;ARMENIA;CRA 14 LOCALES JARDIN DE BOLIVAR;112-23-;EDEQ;S-2194;31044386
31044516;ARUP0233;112,5;RST;-75,66042082;4,548458426;ARMENIA;PARQUE DE LA VIDA CRA 14 CALLE 6N;112-23-;PARTICULAR;C-0003;31044374
31044517;ARUP1984;30;RST;-75,65620423;4,556529445;ARMENIA;HOSPITAL CRA 14 CALLE 18N;112-23-;PARTICULAR;C-0476;37153930
31044518;ARUP0204;150;RST;-75,65842995;4,555319738;ARMENIA;CR 15 15N 40 CO EL RINCON;112-23-;EDEQ;C-0447;31044380
31044519;ARUQ2278;30;RST;-75,65001702;4,556559632;ARMENIA;CDN LOS ANGELES AV CENTENARIO;208-28-;EDEQ;R-089;31266623
31044521;ARUQ0214;112,5;RST;-75,6581061;4,552339396;ARMENIA;CR 14 CL 12N;112-23-;EDEQ;C-0447;31044380
31044522;ARUN2611;150;RST;-75,64554605;4,559728376;ARMENIA;HORIZONTE VERDE CRA 6 CALLE 26N;112-23-;EDEQ;S-2309;31044384
31044523;ARUQ2151;30;RST;-75,64164809;4,568717462;ARMENIA;AVDA CENTENARIO GASTRONOMIA SENA;112-23-;EDEQ;S-1478;31044381
31044525;ARUQ0063;150;RST;-75,65480414;4,55934454;ARMENIA;CL 22N 13 32;112-23-;EDEQ;S-005;31044411
31044527;ARUN2501;45;RST;-75,65437345;4,546127612;ARMENIA;CLL 6 AVD.CENTENARIO LA RESERVA;208-28-;EDEQ;S-1891;31464491
31044530;ARUN2349;45;RST;-75,64979732;4,554685136;ARMENIA;CRA 6 23N RESERVA DE LA SABANA;208-28-;EDEQ;S-1805;31044414
31044531;ARUQ1884;75;RST;-75,65253617;4,553201645;ARMENIA;CRA 6 17N 01 CONJ. GERMANIA;208-28-;EDEQ;S-1686;31044400
31044532;ARUP2059;400;RST;-75,65514904;4,558499049;ARMENIA;CR 12 CL 21N SAO;112-23-;PARTICULAR;S-1095;31044428
31044533;ARUN2552;112,5;RST;-75,645169;4,562239922;ARMENIA;AV CENTENARIO CLL 30 N KALUA APTOS;112-23-;EDEQ;S-2167;31044396
31044534;ARUP0010;150;RST;-75,65009066;4,56395657;ARMENIA;ICA CARRERA 14 28N;112-23-;PARTICULAR;S-883;31044398
31044536;ARUP1966;600;RST;-75,659613;4,552462614;ARMENIA;CR 15 CL 12N CIENCIAS BAS;112-23-;PARTICULAR;S-2300;31044429
31044539;ARUN2522;400;RST;-75,654589;4,546918165;ARMENIA;COND LA RESERVA CRA 6 CALLE 9N;208-28-;EDEQ;S-1891;31464491
31044541;ARUN2583;75;RST;-75,64569551;4,558860806;ARMENIA;HORIZONTE VERDE CRA 5 CALLE 22N;112-23-;PARTICULAR;S-2258;31044404
31044542;ARUP0245;45;RST;-75,65205707;4,553575866;ARMENIA;CR 17N 20INT QUINTAS DE PALERMO;208-28-;EDEQ;S-015;31044403
31044545;ARUQ0221;150;RST;-75,65866929;4,550884109;ARMENIA;CRA  14  CL 10N CAMARA;112-23-;EDEQ;C-0003;31044374
31044546;SARP0210;30;RST;-75,64046762;4,570260344;ARMENIA;EL PORTAL DE SAN JUAN;112-23-;PARTICULAR;S-2210;31044430
31044547;SARP0218;15;RS;-75,64066183;4,570424092;ARMENIA;AV CENTENARIO SEG SENA AGROPECUARIO;112-23-;PARTICULAR;S-1478;31044381
31044548;SARQ0117;15;RS;-75,63612344;4,575248777;SALENTO;FC ALDEA SAN JUAN;112-23-;EDEQ;S-1291;31044424
31044616;ARUQ0243;45;RST;-75,65049153;4,555775878;ARMENIA;AV CENTENARIO VDA TIGREROS;208-28-;EDEQ;R-089;31266623
31044618;ARUP0239;15;RST;-75,6605996;4,553302606;ARMENIA;UNIQUINDIO CALLE 12N CRA 16;112-23-;PARTICULAR;S-1239;39324762
31044620;ARUQ2228;45;RST;-75,65136802;4,559899108;ARMENIA;CRA 11 CLL 25N QTAS. DE SAN MIGUEL;112-23-;EDEQ;S-005;31044411
31044622;ARUQ0179;75;RST;-75,65628213;4,557232034;ARMENIA;AV BOLIVAR CL 19N;112-23-;EDEQ;C-0437;31044379
31044623;ARUQ0210;150;RST;-75,65764377;4,55381025;ARMENIA;CR 14 CL 14N;112-23-;EDEQ;C-0447;31044380
31044624;ARUP0238;75;RST;-75,66029984;4,553186297;ARMENIA;UNIQUINDIO CALLE 12N CRA 16;112-23-;PARTICULAR;S-1239;39324762
31044437;ARUP2041;45;RST;-75,65479987;4,560593906;ARMENIA;CL 23N 14 35;112-23-;PARTICULAR;S-045;31044388
31044439;ARUQ0011;25;RS;-75,64922652;4,563150256;ARMENIA;BA PTO RICO CS 9 12;112-23-;EDEQ;S-883;31044398
31044441;ARUP0256;150;RST;-75,641514;4,570296658;ARMENIA;SENA CRA 6 VDA SAN JUAN;112-23-;PARTICULAR;S-1478;31044381
31044442;ARUQ0016;30;RST;-75,64547191;4,561675509;ARMENIA;AV CENTENARIO FRENTE AL CORTIJO;112-23-;EDEQ;C-0660;39323724
31044443;ARUN2598;75;RST;-75,6420329;4,567749116;ARMENIA;CJT RES EL REPOSO AV CENTENARIO ENSEGUIDA SENA;112-23-;EDEQ;S-1478;31044381
31044447;ARUN2553;45;RST;-75,65449439;4,560181963;ARMENIA;CRA 14 CLL 23N;112-23-;EDEQ;S-045;31044388
31044448;ARUN2482;112,5;RST;-75,65569577;4,559915853;ARMENIA;EPIC LAURELES  CRA 15 CALLE 22 NORTE;112-23-;EDEQ;C-0333;31044378
31044451;ARUQ0240;112,5;RST;-75,64882546;4,558236948;ARMENIA;BATALLON DE SERVICIOS 8 BRIGADA;208-28-;EDEQ;S-1721;31044394
31044454;SARQ0292;15;RS;-75,63207598;4,585433465;SALENTO;VR SAN JUAN BOSCO FC ROCALLOZAS;112-23-;EDEQ;S-PR43;39505469
31044455;ARUN2579;75;RST;-75,65698383;4,545359831;ARMENIA;AVENIDA CENTENARIO FRENTE A COMANDO DE LA POLCIA;208-28-;PARTICULAR;R-089;31266623
31044456;SARQ0197;37,5;RS;-75,6377253;4,575203193;ARMENIA;AVD CENT VR SANJUAN FC NOGAL;112-23-;EDEQ;S-1478;31044381
31044457;ARUQ0241;75;RST;-75,64915825;4,557594845;ARMENIA;ALEJANDRIA CRA 6 CALLE 25N;208-28-;EDEQ;R-089;31266623
31044458;SARP0111;112,5;RST;-75,63335524;4,582756531;SALENTO;CO HORIZONTES;112-23-;PARTICULAR;S-PR43;39505469
31044462;ARUN2430;10;RS;-75,6438215;4,563492016;ARMENIA;AV CENTENARIO CRA 6 33N 20;112-23-;EDEQ;S-1478;31044381
31044463;ARUN2378;75;RST;-75,65479282;4,546344507;ARMENIA;AVD CENTENARIO OBRA PROVISIONAL LA RESERVA;208-28-;PARTICULAR;S-1891;31464491
31044465;ARUP0305;112,5;RST;-75,65560233;4,557503704;ARMENIA;CL 19 N 12 49 URB EL RETIRO;112-23-;PARTICULAR;S-1624;31044385
31044467;ARUP0082;50;RS;-75,6535888;4,558005058;ARMENIA;CR 1120N 59 ED TIVOLI;112-23-;PARTICULAR;S-005;31044411
31044468;SARP0195;75;RST;-75,63904522;4,572439532;ARMENIA;CO RESIDENCIAL FLORESTA DE SAN JUAN;112-23-;PARTICULAR;S-1478;31044381
31044470;ARUP0237;45;RST;-75,66024491;4,553177148;ARMENIA;UNIQUINDIO CALLE 12N CRA 16;112-23-;PARTICULAR;S-1239;39324762
31044472;ARUP1894;75;RST;-75,65996156;4,552961427;ARMENIA;UNIQUINDIO CALLE 12N CRA 16;112-23-;PARTICULAR;S-1239;39324762
31044473;ARUP1895;30;RST;-75,66092637;4,552506796;ARMENIA;UNIQUINDIO CALLE 11N CRA 16;112-23-;PARTICULAR;S-1239;39324762
31044474;ARUN2536;150;RST;-75,65425345;4,55947453;ARMENIA;CRA 14 22N-31 PUNTO NORTE;112-23-;EDEQ;S-1095;31044428
31044477;SARP0110;25;RS;-75,63917304;4,569339879;ARMENIA;VR SAN JUAN FC PORTAL DE SANJUAN;112-23-;EDEQ;S-2210;31044430
31044479;ARUP0105;75;RST;-75,65561651;4,556709086;ARMENIA;HOSPITAL  ONCOLOGIA CRA 13 CALLE 18N;112-23-;PARTICULAR;C-0476;37153930
31044480;ARUP0200;45;RST;-75,65820112;4,554870883;ARMENIA;CL 15N 14 SANTILLANO;112-23-;PARTICULAR;C-0447;31044380
31044484;ARUQ2229;75;RST;-75,65201661;4,553079471;ARMENIA;AVD.CENTENARIO QUINTAS DE LA CASTELLANA;208-28-;EDEQ;S-1686;31044400
31044485;SARN0345;45;RST;-75,64099793;4,569029853;ARMENIA;"CONJ RESIDENCIAL 
SANTA BARBARA";112-23-;EDEQ;S-1478;31044381
31044486;SARN0309;15;RST;-75,64052167;4,570201484;ARMENIA;AVD CENTENARIO FC EL RECUERDO ANT COMCEL;112-23-;PARTICULAR;S-2210;31044430
31044487;ARUP0064;112,5;RST;-75,65471302;4,559412161;ARMENIA;CL 22N 13 -16;112-23-;PARTICULAR;S-2126;31044421
31044488;ARUQ0012;37,5;RS;-75,64827836;4,565638969;ARMENIA;ANTIGUA VIA FERREA;112-23-;EDEQ;S-883;31044398
31044489;ARUN2380;150;RST;-75,65192961;4,561080271;ARMENIA;CRA 13 CALLE 25N;112-23-;PARTICULAR;S-1898;31044383
31061443;TERQ0416;75;RST;-75,78283556;4,464136292;LA TEBAIDA;ZONA FRANCA BODEGA 9;101-24-;EDEQ;S-2301;31061436
31061444;TERP0253;30;RST;-75,77930316;4,466390233;LA TEBAIDA;VR PADILLA CLUB SOCIAL BONANZA;101-24-;PARTICULAR;S-1314;31061438
31061446;TERP0442;10;ST;-75,78378471;4,461232246;LA TEBAIDA;LOTE 1B BONANZA VDA PADILLA;101-24-;PARTICULAR;C-0591;31061426
31061448;TERP0434;300;RST;-75,78306867;4,46425062;LA TEBAIDA;ZONA FRANCA BDGA 22 SOLUTEQ;101-24-;PARTICULAR;S-2301;31061436
31061449;TERP0276;112,5;RST;-75,78881909;4,458759418;LA TEBAIDA;BELT COLOMBIA;101-24-;PARTICULAR;C-0591;31061426
31061450;TERP0401;37,5;RT;-75,7772285;4,46798044;LA TEBAIDA;VR PADILLA COND VERANERAS;101-24-;PARTICULAR;S-1765;31061440
31061451;TERQ0407;75;RST;-75,78162337;4,463975025;LA TEBAIDA;ZONA FRANCA BODEGAS 46, 48, 50;101-24-;EDEQ;S-2301;31061436
31061452;TERN0466;500;RST;-75,79015492;4,458487119;LA TEBAIDA;BERHLAN DE COLOMBIA KM 12;101-24-;PARTICULAR;S-2026;31061428
31061455;TERP0280;112,5;RST;-75,7892087;4,458492494;LA TEBAIDA;CONCRETOS DE OCCIDENTE;101-24-;PARTICULAR;C-0591;31061426
31061456;TERN0460;10;ST;-75,78455096;4,46039009;LA TEBAIDA;VR ANAPOIMA FC EL SIETE;101-24-;PARTICULAR;C-0591;31061426
31061458;TERP0309;30;RST;-75,78131891;4,462943831;LA TEBAIDA;ESTACION PUERTO SECO;101-24-;PARTICULAR;S-1384;31061433
31061460;TERP0240;30;RST;-75,77430989;4,472049929;LA TEBAIDA;VR PADILLA FC EL BRILLANTE;101-24-;PARTICULAR;S-383;31061432
31061461;TERN0476;450;RST;-75,78318434;4,462505942;LA TEBAIDA;BODEGAS BANAPLAST CONTIGUO AL PUERTO SECO;101-24-;PARTICULAR;S-2172;31061435
31061462;TERP0440;10;RT;-75,7780704;4,469707831;LA TEBAIDA;FINCA ALTAGRACIA VDA PADILLA;101-24-;PARTICULAR;S-1765;31061440
31061463;TERN0470;112,5;RST;-75,78461265;4,460141576;LA TEBAIDA;BANCO BILBAO VIZCAYA ARGENTARIA;101-24-;PARTICULAR;S-2050;31061437
31061465;TERP0425;150;RST;-75,78091811;4,462915997;LA TEBAIDA;ZONA FRANCA BDGA MAGNETRON;101-24-;PARTICULAR;S-2301;31061436
31061471;TERQ0264;25;RT;-75,77714573;4,464354925;LA TEBAIDA;VR PADILLA FC EL PORTAL;101-24-;EDEQ;C-0345;39650087
31061472;TERQ0307;75;RST;-75,77884312;4,466236626;LA TEBAIDA;VR PADILLA CO BONANZA;101-24-;EDEQ;S-1314;31061438
31061474;TERQ0207;75;RST;-75,78256447;4,465135729;LA TEBAIDA;ZONA FRANCA BODEGAS;101-24-;EDEQ;S-2301;31061436
31061475;TERP0321;375;RST;-75,77519567;4,466293419;LA TEBAIDA;VR PADILLA SISE LTDA;101-24-;PARTICULAR;C-0345;39650087
31061477;TERQ0397;75;RST;-75,78256973;4,463168452;LA TEBAIDA;ZONA FRANCA BODEGA 16;101-24-;EDEQ;S-2301;31061436
31058865;ARRP0001;25;RS;-75,71981954;4,500844348;ARMENIA;KM4 VL MARINA FTE ACAPULCO;101-23-;PARTICULAR;S-091;31058800
31058866;ARRP0558;30;RST;-75,76401418;4,473786281;ARMENIA;CH MONACO URB CABRERO VDA MURILLO;101-23-;PARTICULAR;S-2184;31058795
31058870;ARRQ0051;30;RST;-75,72705577;4,49260196;ARMENIA;VR RHIN FC EL RHIN;101-23-;EDEQ;S-083;31058783
31058871;ARRP0024;30;RST;-75,72185804;4,502814495;ARMENIA;FCA LA ALQUERIA VDA SANTANA;101-23-;PARTICULAR;S-657;31058819
31058874;ARRP0135;45;RST;-75,74560592;4,486394512;LA TEBAIDA;Km 7 VDA MURILLO VIA AL EDEN;101-23-;PARTICULAR;S-121;31058791
31058875;ARRN0873;5;RT;-75,76211006;4,493263879;ARMENIA;VDA MURILLO FC LA MORENITA;101-23-;PARTICULAR;S-2135;31058811
31058877;ARRP0573;37,5;TN;-75,75526944;4,481643155;LA TEBAIDA;VR MURILLO FC VL ALEJANDRA;101-23-;PARTICULAR;S-120;31058785
31058878;ARRP0533;30;RST;-75,76419351;4,471736158;ARMENIA;CLUB CAMPESTRE ARMENIA;101-23-;PARTICULAR;C-0226;31058765
31058879;ARRP0174;112,5;RST;-75,75684424;4,474534565;ARMENIA;VR MURILLO GUADUALES DEL EDEN;101-23-;PARTICULAR;S-389;31058814
31058880;ARRQ0547;75;RST;-75,76512433;4,475103712;ARMENIA;COND SAN JORGE VDA PADILLA;101-23-;EDEQ;S-2184;31058795
31058881;ARRP0037;30;RST;-75,71857121;4,499275274;ARMENIA;PQ DE RECREACION VDA EL RHIN;101-23-;PARTICULAR;S-1697;31058799
31058832;ARRP0046;45;RST;-75,7218044;4,49725894;ARMENIA;VR RHIM FC VL ESMERALDA;101-23-;PARTICULAR;S-083;31058783
31058834;ARRP0679;30;RST;-75,72744605;4,498821735;ARMENIA;VR SANTA  ANA ANTENA COMCEL;101-23-;PARTICULAR;R-031;31058830
31058835;ARRQ0603;15;RST;-75,75074733;4,46819409;ARMENIA;REMANSO EL EDEN VDA MURILLO;101-23-;EDEQ;S-392;31058824
31058837;ARRQ0058;15;RST;-75,72905617;4,48396373;ARMENIA;VDA EL RHIN FCA LA DIANA;101-23-;EDEQ;S-078;31058782
31058838;ARRQ0531;30;RST;-75,71734579;4,500888531;ARMENIA;VA AL EDEN PARQUE DE RECREACION;101-23-;EDEQ;C-0538;31058770
31058839;ARRP0004;337,5;RST;-75,74896743;4,480112844;ARMENIA;VR MURILLO PARQUE COMFENALCO;101-23-;PARTICULAR;S-2187;43297593
31058840;ARRP0554;25;RS;-75,76262211;4,473971821;ARMENIA;CHALET  VILLA LILIANA VDA MURILLO;101-23-;PARTICULAR;S-2184;31058795
31058841;ARRP0780;430;RST;-75,74542641;4,486032555;ARMENIA;MAQUINALSA VDA MURILLO;101-23-;PARTICULAR;S-1882;31058822
31058846;ARRP0756;30;RST;-75,73039423;4,496984733;ARMENIA;CND SIERRA MORENA V MURILLO;101-23-;PARTICULAR;R-031;31058830
31058847;ARRN0839;15;RST;-75,72355994;4,500258278;ARMENIA;VR EL RINH CHALET;101-23-;PARTICULAR;R-031;31058830
31058848;ARRP0032;15;RT;-75,71584766;4,501405553;ARMENIA;VR SANTA ANA FC EL RECREO;101-23-;PARTICULAR;C-0538;31058770
31058849;ARRP0546;30;RST;-75,76487803;4,475313015;ARMENIA;CO SAN JORGE CLUB CAMPESTRE;101-23-;PARTICULAR;S-2184;31058795
31058853;ARRP0077;30;RST;-75,72249578;4,500414501;ARMENIA;VILLA MAGNOLIA VDA SANTANA;101-23-;PARTICULAR;R-031;31058830
31058854;ARRP0572;25;TR;-75,7209876;4,500523785;ARMENIA;FCA VILLA LINA VD SANTA ANA;101-23-;PARTICULAR;R-031;31058830
31058856;ARRP0677;45;RST;-75,74486906;4,496775496;ARMENIA;FCA LA PALMITA 1 V/ TITINA;101-23-;PARTICULAR;S-072;31058784
31058857;ARRP0143;15;ST;-75,74777471;4,484114797;ARMENIA;VDA MURILLO FC LOS JUANES;101-23-;PARTICULAR;C-0341;40281035
31058859;ARRP0115;20;RST;-75,73976827;4,491037035;ARMENIA;VR MURILLO FC LA ESNEDA;101-23-;PARTICULAR;C-0708;39593448
31058861;ARRP0151;75;RST;-75,74879515;4,477252952;ARMENIA;VDA MURILLO COLEGIO CONFENALCO;101-23-;PARTICULAR;S-371;31058798
31058862;ARRQ0153;15;RST;-75,75129753;4,476284728;ARMENIA;VR MURILLO FCA EL ENCANTO;101-23-;EDEQ;S-371;31058798
31058863;ARRP0090;30;RST;-75,72665162;4,499257822;ARMENIA;VR SANTANA FC LA CASONA;101-23-;EDEQ;R-031;31058830
31058864;ARRN0891;5;RS;-75,75068205;4,480900704;ARMENIA;VDA MURILLO FRENTE A COMFENALCO;101-23-;EDEQ;C-0341;40281035
31059000;ARRP0593;112,5;RST;-75,76491047;4,469762039;LA TEBAIDA;COND. PALMA VERDE VDA EL EDEN;101-23-;PARTICULAR;S-1379;31058778
31059001;ARRP0782;30;RST;-75,75575435;4,476488102;ARMENIA;VR MURILLO UND. RES. BORINQUEN LT 6;101-23-;PARTICULAR;C-0341;40281035
