FID;CODIGO;FASES;COOR_GPS_LON;COOR_GPS_LAT;CAPACIDAD_NOMINAL;MUNICIPIO;CIRCUITO;UBICACION;PROPIETARIO_1;TIPO
31418493;S-279;RST;-75,64209487;4,524169288;100;CALARCÁ;208-23-;CLL 30 CON CRA 23;EDEQ;S
31423175;S-2507;RST;-75,77914635;4,451916338;100;LA TEBAIDA;101-22-;VIA AEROPUERTO ENSEGUIDA FRAGATA;EDEQ;S
31430376;S-PR39;RST;-75,63956498;4,516280985;100;CALARCÁ;205-23-;EDIFICIO ATLANTIS;EDEQ;S
31437101;S-1631;RST;-75,69383937;4,523436265;100;ARMENIA;110-26-;URB CAMINOS DEL CAMPO CL 48;EDEQ;S
31440277;S-2349;T;-75,79372446;4,406761538;100;LA TEBAIDA;205-25-;VDA MARAVELES FCA LA RIVERA;EDEQ;S
31450872;S-2508;RST;-75,77642113;4,494528247;100;ARMENIA;111-24-;VR MURILLO FC LA JUDEA;EDEQ;S
31458849;S-2002;RST;-75,72191333;4,50699678;100;ARMENIA;101-23-;PLANTA TRATAMIENTO EPA;EDEQ;S
31458907;S-2287;RST;-75,75810716;4,475001786;100;ARMENIA;101-23-;VDA MURILLO CHALET CASTILLA;EDEQ;S
31458333;S-2348;RST;-75,68083609;4,606835205;100;CIRCASIA;307-23-;VR BARCELONA ALTA FC LA FABIOLA;EDEQ;S
31044420;S-2257;RST;-75,66180812;4,554905139;100;ARMENIA;112-22-;UNIQUINDO FAC CIENCIAS ECONOMICAS;EDEQ;S
31044409;S-2297;RST;-75,66112717;4,555312418;100;ARMENIA;112-22-;UNIQUINDO;EDEQ;S
31044422;S-887;RST;-75,65768816;4,55642752;100;ARMENIA;112-22-;CL 17N CR 15;EDEQ;S
31266588;S-884;RST;-75,6515602;4,562937944;100;ARMENIA;112-23-;PARQ LOS ABORIGENES AV BOLIVAR;EDEQ;S
31464491;S-1891;RST;-75,65510027;4,547873635;100;ARMENIA;208-28-;COND LA RESERVA CRA 6 CALLE 9N;EDEQ;S
31469097;S-2328;RST;-75,78934017;4,501613097;100;MONTENEGRO;101-26-;VDA EL SILENCIO;PARTICULAR;S
31471474;S-992;RST;-75,64266159;4,544704865;100;CALARCÁ;208-22-;VR BUENOS AIRES FC EL CLAVEL;EDEQ;S
31472281;S-940;RST;-75,65686916;4,505422027;100;CALARCÁ;208-25-;VR LA BELLA PARQUE ECOLOGICO;EDEQ;S
31472973;S-1357;RST;-75,67878216;4,527915191;100;ARMENIA;110-23-;CRA 14 30 58;EDEQ;S
31471924;S-305;RST;-75,64579037;4,511285456;100;CALARCÁ;208-23-;URB LLANITOS DE GUARALA  MNZ 13;EDEQ;S
31472357;S-778;RST;-75,69655662;4,54240883;100;ARMENIA;114-23-;URB PROV UNIVERSAL MZ 8 CS 01;EDEQ;S
31472702;S-2505;RSTN;-75,73413309;4,393876443;100;BUENAVISTA;206-23-;CENICAFE;EDEQ;S
31472716;S-707;RST;-75,73253787;4,548724936;100;MONTENEGRO;114-25-;VR JALON FC EL PRADO;EDEQ;S
37122182;S-2374;RST;-75,76894811;4,620033636;100;QUIMBAYA;304-24-;CLL 25 2-01 QUIMBAYA;EDEQ;S
37121982;S-2330;RST;-75,60203284;4,650780691;100;SALENTO;307-24-;RAMAL FCA LA RUBIELA;PARTICULAR;S
37132985;S-PR35;RST;-75,70045814;4,520125615;100;ARMENIA;111-23-;CLL 50 CRA 33;EDEQ;S
37133384;S-PR36;RST;-75,70004233;4,520259859;100;ARMENIA;111-23-;CLL 5O CRA 32;EDEQ;S
37148660;S-619;RST;-75,79055115;4,514745283;100;MONTENEGRO;111-24-;VR PUEBLO TAPAO FC LA BETULIA;EDEQ;S
37153991;S-PR37;RST;-75,69925961;4,520536914;100;ARMENIA;111-23-;CLL 50 CRA 31;EDEQ;S
37155405;S-2502;RST;-75,7128585;4,527485598;100;ARMENIA;114-24-;MERCAR BLQ  C;EDEQ;S
37153869;S-2378;RST;-75,70003914;4,52031391;100;ARMENIA;111-23-;CLL 5O CRA 32;EDEQ;S
37155345;S-2350;RST;-75,65711908;4,555911854;100;ARMENIA;112-22-;CR 14 17N 18;EDEQ;S
37155354;S-2351;RST;-75,65732493;4,556065185;100;ARMENIA;112-22-;CL 17N 14 28 E/TORREMOLINO;EDEQ;S
37157167;S-2501;RST;-75,70633783;4,531941061;100;ARMENIA;114-24-;RAMAL D LA ADIELA;EDEQ;S
37167465;S-983;RST;-75,67163528;4,404939846;100;CÓRDOBA;206-22-;VR JARDIN ALTO FC PERSIA;EDEQ;S
37177848;S-2379;RST;-75,70825589;4,508662533;100;ARMENIA;111-25-;K2 VIA TEBAIDA VDA SANTANA;EDEQ;S
37189153;S-2354;SRN;-75,82787064;4,509524516;100;MONTENEGRO;111-24-;FCA VILLA CLAUDIA;EDEQ;S
30679629;S-297;RST;-75,63633277;4,52403456;200;CALARCÁ;208-24-;A 200 MTS DEL BA LAS AGUAS;EDEQ;S
39655861;S-PR71;RSTN;-75,67721956;4,543184301;200;ARMENIA;109-20-;CRA 25 CANCHA TEJO CORBONES;EDEQ;S
39418107;S-1163;RST;-75,6772735;4,543128102;200;ARMENIA;109-20-;BA LIBERTADORES MZ F CS 9;EDEQ;S
39655959;S-PR26;RST;-75,67721615;4,544001016;100;ARMENIA;109-20-;CRA 25 CALLE 13;EDEQ;S
39701815;S-2358;TN;-75,7239313;4,441425312;100;CALARCÁ;206-25-;VDA CALLE LARGA FCA LA FORTUNA;EDEQ;S
39676670;S-196;RST;-75,7004947;4,531084623;100;ARMENIA;109-28-;FRENTE A URB SINAI;EDEQ;S
39726784;S-1514;RST;-75,65761876;4,564222875;100;ARMENIA;112-22-;RESERVA DE LA PASTORITA;EDEQ;S
39476759;S-611;RST;-75,60855111;4,651030235;100;CIRCASIA;307-24-;VD STA MARTA;EDEQ;S
30748704;S-464;RST;-75,75818935;4,510446181;100;ARMENIA;111-24-;VR ZULEYBAR HACIA LA  BONANZA;EDEQ;S
30986889;S-729;RST;-75,83238453;4,481179699;100;MONTENEGRO;101-26-;VRD GUTEMALA FCA ESMERALDA;EDEQ;S
39265008;S-2380;RST;-75,70054758;4,573503335;100;CIRCASIA;303-25-;VDA LA PRADERA FCA LA PRADERA;EDEQ;S
39266642;S-2375;RSTN;-75,79978262;4,515172112;100;MONTENEGRO;111-24-;VDA PUEBLO TAPAO FCA EL GUAMAL;EDEQ;S
39266631;S-2377;RST;-75,80210254;4,485144488;100;MONTENEGRO;101-26-;VR PADILLA FC BAMPUES;EDEQ;S
30748701;S-2080;RST;-75,85945042;4,511963398;100;MONTENEGRO;111-24-;VR URANIA GALPON EL MILENIO;EDEQ;S
31061431;S-2277;RST;-75,78135852;4,466030441;100;LA TEBAIDA;101-24-;ZONA FRANCA ESTACION;EDEQ;S
31266599;S-1128;RST;-75,77328124;4,46845618;200;LA TEBAIDA;101-23-;VR PADILLA FC SINAI;EDEQ;S
39297379;S-2058;RST;-75,75258503;4,425303024;200;ARMENIA;205-25-;VDA LA PRIMAVERA HDA CRISTAL;EDEQ;S
39297781;SR-0011;RST;-75,67575734;4,654394247;200;FILANDIA;304-23-;VR FACHADAS FC LA PALMA;EDEQ;S
39304022;S-2381;RST;-75,85591;4,505375384;200;MONTENEGRO;111-24-;VDA LA MONTAÑA;EDEQ;S
39312147;S-2205;RST;-75,70368019;4,472191235;100;CALARCÁ;205-23-;VR ALBANIA FCA VILLA DEL CARMEN;EDEQ;S
39311546;S-PR18;RST;-75,83370832;4,468088214;200;MONTENEGRO;101-26-;VRD SAN JOSE FCA LA ADRIANA;EDEQ;S
39314770;S-2388;RST;-75,84406969;4,419587911;200;LA TEBAIDA;101-25-;VR LA HERRADURA HD PISAMAL;EDEQ;S
39312312;S-1672;RT;-75,7790309;4,366872754;100;CALARCÁ;206-24-;VR LA CABAÑA FC CEILAN;EDEQ;S
39315021;S-1995;RST;-75,72216914;4,392123515;200;BUENAVISTA;206-22-;VDA SARDINEROS FCA EL EDEN;EDEQ;S
39323661;S-2382;RST;-75,83844444;4,473972222;200;MONTENEGRO;101-26-;FCA LA PORCELANA VDA SAN JOSE;EDEQ;S
39324762;S-1239;RST;-75,65884011;4,552401995;200;ARMENIA;112-23-;CR 15 CL 12N EQ;EDEQ;S
31044410;S-2193;RST;-75,65370007;4,550465639;100;ARMENIA;208-28-;CRA 6 # 13-27 ;EDEQ;S
39933926;S-710;TSN;-75,78555363;4,478829518;100;LA TEBAIDA;101-26-;VRD MURILLO FCA LA HOLANDA;EDEQ;S
39328091;S-1678;RST;-75,77239653;4,370482041;100;CALARCÁ;206-24-;HACIA FC GUADALAJARA;EDEQ;S
39327944;S-1679;RST;-75,77426711;4,369524269;100;CALARCÁ;206-24-;VDA LA CABAÑA HDA LOS ALMENDROS;EDEQ;S
39347766;S-2389;RST;-75,77361635;4,452131481;600;LA TEBAIDA;101-32;MEALS DE COLOMBIA;EDEQ;S
30636819;S-1639;ST;-75,68541774;4,466480463;100;CALARCÁ;205-24-;FC FC POTOSI;EDEQ;S
30636831;S-1492;RSN;-75,68680204;4,44172211;100;CALARCÁ;205-24-;VR TRAVESIAS FC LA GRECIA;EDEQ;S
30689138;S-2122;RST;-75,70112802;4,49293119;100;ARMENIA;205-22-;VR SAN PEDRO VIA AL CAIMO;EDEQ;S
30689151;S-1537;RST;-75,71949641;4,486628302;100;ARMENIA;205-22-;VDA MARMATO FCA MARMATO;EDEQ;S
30692232;S-786;RST;-75,77647383;4,637820383;100;QUIMBAYA;304-26-;VR JAZMIN MOTEL PARAISO CONDE;EDEQ;S
30700486;S-047;RST;-75,67713588;4,540778849;100;ARMENIA;109-20-;CR 25 16 53;EDEQ;S
30709669;S-2124;RST;-75,79155425;4,538408794;100;MONTENEGRO;316-22;VR CANTORES FC VL LUISA;EDEQ;S
30720532;S-1600;RST;-75,70583991;4,531805409;200;ARMENIA;114-24-;BA LA ADIELA MZ 29;EDEQ;S
30908677;S-841;RT;-75,67213264;4,690028068;100;FILANDIA;307-24-;VRD LA JULIA FCA LA FLORESTA;EDEQ;S
30908696;S-780;RST;-75,61646717;4,629847631;100;SALENTO;307-24-;VDA SAN ANTONIO FCA LA CONQUISTA;EDEQ;S
30919682;S-1625;RST;-75,72229503;4,422967666;100;CALARCÁ;206-25-;BRR URIBE CRA 13 21 87;EDEQ;S
30919695;S-1969;RST;-75,73440486;4,418259732;100;CALARCÁ;206-25-;VDA EL CAIRO FCA SAN ANTONIO;EDEQ;S
30940304;S-2062;RST;-75,69028976;4,540548509;100;ARMENIA;114-22-;VILLA XIMENA;EDEQ;S
30888676;S-1834;RST;-75,84373679;4,630326274;100;QUIMBAYA;304-27-;VR PTO ALEJANDRIA BOUTIQUE BUENAVISTA;EDEQ;S
30894789;S-1648;RST;-75,66656628;4,543950341;100;ARMENIA;109-26-;BARRIO LAS PALMAS CLL 2 CRA 19;EDEQ;S
30777075;S-1256;RST;-75,76003357;4,609355832;100;QUIMBAYA;304-25-;VDA PALERMO FCA SAN MIGUEL;EDEQ;S
30777087;S-1400;RST;-75,79605886;4,601339782;100;QUIMBAYA;304-25-;VR PALERMO FC LA AMERICA;EDEQ;S
30780142;S-2098;RST;-75,71279713;4,538080123;100;ARMENIA;114-25-;VDA LA PATRIA FC AMBERES;EDEQ;S
30785215;S-1483;RST;-75,67608059;4,547956698;100;ARMENIA;113-24-;CLL 5  CRA 24A URB. SARA;EDEQ;S
30792566;S-309A;RST;-75,67136746;4,538120556;200;ARMENIA;109-24-;CALLE 13 CR 18 HACIA LA CRA 18;EDEQ;S
30817299;S-1062;RST;-75,69878116;4,522606767;100;ARMENIA;111-23-;AV LOS CAMELLOS;EDEQ;S
30831165;S-029;RST;-75,64286652;4,586531989;100;ARMENIA;112-24-;ENTRADA LOS ROSALES FTE TECNOV;EDEQ;S
30841898;S-1645;RST;-75,65757238;4,549798904;100;ARMENIA;112-22-;CRA 12 CLL 10N;EDEQ;S
30852207;S-1509;RST;-75,64291363;4,48997086;100;CALARCÁ;205-23-;LA VIRGINIA IGLESIA;EDEQ;S
30852218;S-2087;RST;-75,69963808;4,47904121;100;CALARCÁ;205-23-;VDA LA ESPAÑOLA TRILLADORA ORQUIDEA;EDEQ;S
30852231;S-1835;RS;-75,6176037;4,483614021;100;CALARCÁ;205-23-;VR PLANADAS FC EL PAPAYAL;EDEQ;S
30852239;S-443;RST;-75,69870539;4,481636789;100;CALARCÁ;205-23-;VR ESPA?OLA FC LA Y;EDEQ;S
30861339;S-1770;RST;-75,66059203;4,583681816;100;CIRCASIA;303-25-;VR CRISTALINA PARA LA FC LA ESMERALDA;EDEQ;S
30861351;S-2076;RST;-75,74090777;4,570267964;100;MONTENEGRO;303-25-;CIUDAD ALEGRÍA LAS CAMELIAS;EDEQ;S
30876691;S-2267;RST;-75,76758748;4,620543308;100;QUIMBAYA;304-24-;COND CATURRUMBI;EDEQ;S
30876703;S-336;RST;-75,76580801;4,621042671;100;QUIMBAYA;304-24-;TRANSVERSAL 3 CL 19 QUIMBAYA;EDEQ;S
30888665;S-547;RST;-75,81934605;4,609445623;100;QUIMBAYA;304-27-;VR KERMAN PANACA;EDEQ;S
30720544;S-140;RST;-75,71002657;4,537335343;200;ARMENIA;114-24-;VDA EL MESON FCA LA POLA;EDEQ;S
30736405;S-2303;RST;-75,66337504;4,536322124;100;ARMENIA;208-28-;AVD.CENTENARIO CONJUNTO MONSERRAT;EDEQ;S
30748694;S-2281;RST;-75,71725829;4,516406539;100;ARMENIA;111-24-;CONJUNTO RESIDENCIAL OVIEDO;EDEQ;S
30748721;S-498;RST;-75,77516257;4,508218289;100;ARMENIA;111-24-;VR LA REVANCHA FCA MONACO;EDEQ;S
30755296;S-762;RST;-75,69965683;4,513542605;200;ARMENIA;111-25-;FRENTE AL ESTADIO CENTENARIO;EDEQ;S
30755307;S-1610;RST;-75,70184748;4,513634469;100;ARMENIA;111-25-;URB VL DEL CENTENARIO MZ A CS 09;EDEQ;S
30766365;S-360;RST;-75,73338328;4,449148926;100;ARMENIA;205-25-;VR PRIMAVERA FC LA PRADERA;EDEQ;S
30766377;S-1301;ST;-75,77455328;4,432137421;100;LA TEBAIDA;205-25-;VDA ARGENTINA FCA EL CAIRO;EDEQ;S
30772987;S-318;RST;-75,82946257;4,586665817;100;QUIMBAYA;303-26-;VR LAUREL HD EL OCASO;EDEQ;S
30772998;S-1477;RST;-75,70852973;4,614342558;200;QUIMBAYA;303-26-;VR NARANJAL FC LA PALMA;EDEQ;S
30773009;S-1989;RST;-75,81694677;4,597163778;100;QUIMBAYA;303-26-;VR PALERMO FC LA TIGRERA;EDEQ;S
31058793;S-2181;RST;-75,76683555;4,464664689;100;LA TEBAIDA;101-23-;VR EL EDEN FC SAN CARLOS;EDEQ;S
31058815;S-1698;RST;-75,73162514;4,487957219;100;ARMENIA;101-23-;VR EL RIN FC LA RONDA;EDEQ;S
31089153;S-274;RST;-75,68269529;4,532240102;200;ARMENIA;109-28-;CR 19A CL 30;EDEQ;S
31154561;SR-0001;RST;-75,69193399;4,410586338;100;CÓRDOBA;206-22-;VR TRAVESIAS FC TRAVESIAS;EDEQ;S
31154573;S-1870;ST;-75,70033365;4,385819161;100;CÓRDOBA;206-22-;VR LA CONCHA FC LA MINA;EDEQ;S
31154585;S-1001;RST;-75,68596155;4,388764933;100;CÓRDOBA;206-22-;VR SIBERIA FC EL MIRADOR;EDEQ;S
31154599;S-1178;RST;-75,68601642;4,388801198;100;CÓRDOBA;206-22-;VR SIBERIA FC EL MIRADOR;EDEQ;S
31173504;S-744;RST;-75,66012364;4,617700627;100;CIRCASIA;307-23-;VR BARCELONA ALTA FC BUENOS AIRES;EDEQ;S
31173516;S-2111;RS;-75,63075253;4,614820581;100;CIRCASIA;307-23-;COND. VL CIRCASIA KM 6;EDEQ;S
31173527;S-471;RST;-75,62121087;4,624465874;200;SALENTO;307-23-;VD SN ANTONIO FC VILLA LIGIA;EDEQ;S
30974494;S-1749;RST;-75,71708304;4,52052058;100;ARMENIA;111-22-;URB LA FACHADA ET III MZ 55 H;EDEQ;S
30986900;S-1310;RT;-75,80194347;4,471384531;100;LA TEBAIDA;101-26-;TRANSGAS DE OCCIDENTE FCA EL PORVENIR;EDEQ;S
30986911;S-1986;RS;-75,8085564;4,483352685;100;MONTENEGRO;101-26-;VR EL PRADO FC ARIZONA;EDEQ;S
30986923;S-706;RST;-75,79683851;4,465197047;100;LA TEBAIDA;101-26-;VR PADILLA FC CORSEGA;EDEQ;S
30994816;S-1426;RST;-75,73291636;4,374963051;100;BUENAVISTA;206-23-;VR GURRIAS FC GURRIAS;EDEQ;S
30994826;S-2266;RST;-75,78496005;4,188058809;100;GÉNOVA;206-23-;VDA RIO GRIS FCA LOS NARANJOS ;EDEQ;S
30994838;S-915;RSTN;-75,79445738;4,200160443;100;GÉNOVA;206-23-;VR SAN JUAN FC LA MANUELITA;EDEQ;S
30994850;S-1551;RT;-75,71418765;4,316073748;100;PIJAO;206-23-;FCA EL VAIVEN VDA LA PLAYA;EDEQ;S
30994861;S-2057;ST;-75,8099408;4,125353521;100;GÉNOVA;206-23-;VR SAN JUAN ALT FC LA MESETA;EDEQ;S
30994876;S-351;RST;-75,76091043;4,205651731;100;GÉNOVA;206-23-;HACIA VR RIO ROJO;EDEQ;S
31006754;S-1595;RST;-75,77428338;4,342375584;200;PIJAO;206-24-;VR LA MORAVITA FC LA PARROQUIA;EDEQ;S
31006765;S-2102;ST;-75,76182211;4,371236466;100;BUENAVISTA;206-24-;VR LA PICOTA FCA EL PARAISO;EDEQ;S
31006793;S-1828;RST;-75,75517998;4,325705382;100;PIJAO;206-24-;VR LA MARIA FC LAS MARIAS;EDEQ;S
31006804;S-789;RST;-75,78731738;4,344108616;100;CALARCÁ;206-24-;VR  CABA?A VALLE DEL SOL;EDEQ;S
31006817;S-1188;RST;-75,73922433;4,359969545;100;BUENAVISTA;206-24-;CL 3 4 79;EDEQ;S
31015411;S-1843;RS;-75,62216294;4,57146604;100;SALENTO;208-26-;FC LA PALMERA VR CHAGUALA;EDEQ;S
31015424;S-327;T;-75,64380648;4,541566552;100;CALARCÁ;208-26-;VR BUENOS AIRES FC EL CORAL;EDEQ;S
31019139;S-1363;ST;-75,66636713;4,667014748;100;FILANDIA;304-23-;PARA LA VR ARGENSUL;EDEQ;S
31032066;S-1833;RST;-75,66341128;4,548662309;100;ARMENIA;113-23-;CL 5N 17 05;EDEQ;S
31058781;S-086;RS;-75,72666507;4,499289489;100;ARMENIA;101-23-;LA CASONA;EDEQ;S
31173539;S-378;RST;-75,63767759;4,603419573;100;CIRCASIA;307-23-;FC EL JARDIN VR LUNA PARK;EDEQ;S
31207604;S-397;RST;-75,67034987;4,537005692;630;ARMENIA;109-27-;CL 13 CR 16;EDEQ;S
31239853;S-548;T;-75,48326102;4,633942405;200;SALENTO;307-22-;VR COCORA FC SAN JOSE;EDEQ;S
31254895;S-856;RST;-75,65339316;4,508544971;100;CALARCÁ;208-25-;INSTITUTO NAL DE VIAS;EDEQ;S
39352530;S-1006;RST;-75,72079555;4,401079366;200;CÓRDOBA;206-22-;VR BELLA VISTA FC GUACARA;EDEQ;S
39352543;S-763;S;-75,76334035;4,503417977;200;ARMENIA;111-24-;VR LA REVANCHA FC VIZCAYA;EDEQ;S
39707120;S-2393;RST;-75,63991042;4,694962191;100;FILANDIA;307-24-;VERSALLES - LUSITANIA;EDEQ;S
39373367;S-073;RST;-75,7021205;4,51455441;200;ARMENIA;111-25-;GUADUALES DE LA VL MZ 3 CS 1;EDEQ;S
39388864;S-475;RS;-75,62990338;4,615938927;200;CIRCASIA;307-23-;ANTENAS FC FLORIDA;EDEQ;S
30856530;S-1943;RST;-75,76126732;4,561846499;100;MONTENEGRO;303-23-;VR BARAYA FCA HOTEL ARRAYANES;EDEQ;S
31154600;S-2084;RST;-75,67606093;4,410124307;100;CÓRDOBA;206-22-;VR RIO VERDE FC LA DIVISA;EDEQ;S
39416379;S-060;RST;-75,71523864;4,516868323;200;ARMENIA;111-25-;EL POBLADO MZ A CS 21;EDEQ;S
39399482;S-1662;RST;-75,70149729;4,480973974;200;CALARCÁ;110-32;VR ESPA?OLA SECTOR LA Y;EDEQ;S
39397898;S-2392;RST;-75,73270308;4,570538188;100;MONTENEGRO;303-25-;VR LA JULIA FC EL PERU;EDEQ;S
39416712;S-643;RST;-75,84797451;4,444315268;200;LA TEBAIDA;101-25-;VR LA HERRADURA HD EL MOLINO;EDEQ;S
39417909;S-162;RST;-75,70036495;4,518269434;200;ARMENIA;110-25-;GLORIETA LA ARCADIA;EDEQ;S
39418227;S-633;ST;-75,74407864;4,552448388;200;MONTENEGRO;114-25-;HACIA MORP0006 TRANS GAS;EDEQ;S
39418260;S-836;RST;-75,69770506;4,56913349;200;CIRCASIA;303-25-;FC EL TOPACIO RAMAL PIAMONTE;EDEQ;S
39445238;S-2179;RST;-75,6218308;4,624006261;200;SALENTO;307-23-;VDA SAN ANTONIO FCA EL MESON DEL CAMINANTE;EDEQ;S
39451159;S-470;RST;-75,61749702;4,62587028;100;SALENTO;307-23-;VA PEREIRA KM 1;EDEQ;S
39451162;S-438;RST;-75,61914682;4,625783287;100;SALENTO;307-23-;VR SAN ANTONIO URB URAPANES;EDEQ;S
30986922;S-720;RSTN;-75,83508385;4,46816434;100;MONTENEGRO;101-26-;VRD SAN JOSE FCA LA ADRIANA;EDEQ;S
39464453;S-382;SN;-75,77773823;4,435531623;100;LA TEBAIDA;205-25-;VR LA ARGENTINA FC LA MACARENA;EDEQ;S
39463767;S-1730;RST;-75,73749206;4,497355302;100;ARMENIA;101-23-;EL CARMEN DEL PINAR VDA AGUACATAL;EDEQ;S
39463646;S-1699;RST;-75,73095823;4,496642457;100;ARMENIA;101-23-;VR TITINA  PROMADECO;EDEQ;S
39479214;S-PR38;RT;-75,57631827;4,453546171;100;CAJAMARCA;208-27-;CAMPANARIO CTO No. 2 LA LINEA;EDEQ;S
39478894;S-PR40;RST;-75,57711935;4,453372065;100;CALARCÁ;208-27-;CAMPANARIO COMUNICACIONES;EDEQ;S
39474243;S-2396;RST;-75,8071022;4,523857967;200;MONTENEGRO;316-22;VD LA ESMERALDA FC CAMELIAS;EDEQ;S
31013227;S-1621;RST;-75,65800408;4,534912857;200;CALARCÁ;208-22-;VR LA FLORESTA FC LUCITANIA;EDEQ;S
39501223;S-PR41;RST;-75,64531868;4,512759595;100;CALARCÁ;208-23-;ENTRADA BA LLANITOS PILOTO;EDEQ;S
39505469;S-PR43;RST;-75,63740411;4,578587221;100;SALENTO;112-23-;LA PRADERA - SALENTO;EDEQ;S
39580094;S-924;RST;-75,66491711;4,532251557;100;ARMENIA;109-29-;LA FLORIDA RAMAL CURTIMBRES;EDEQ;S
39515202;S-PR45;RST;-75,68419701;4,535349334;100;ARMENIA;109-23-;URB PALMA DE RECREO MNZ A 1;EDEQ;S
39530623;S-2334;RST;-75,64152098;4,570298133;100;ARMENIA;112-23-;SENA CRA 6 VDA SAN JUAN;PARTICULAR;S
30785222;S-1940;ST;-75,69104082;4,550082242;100;ARMENIA;113-24-;ALTO DE LOS GUEVARAS FC LA CUMBRE;EDEQ;S
39554372;S-282;RST;-75,64404206;4,526301567;200;CALARCÁ;208-25-;CRA 27 # 31-49;EDEQ;S
39553785;S-925;RST;-75,66433501;4,53048121;200;ARMENIA;109-29-;CENTRAL DE SACRIFICIO ARMENIA;EDEQ;S
39554046;S-159;RST;-75,70467909;4,519688876;200;ARMENIA;111-23-;VL ALEJANDRIA MZ 6 CS 1;EDEQ;S
39554057;S-1323;RST;-75,66693607;4,536788364;200;ARMENIA;109-29-;CL 10 12-40;EDEQ;S
39553801;S-170;RST;-75,71828463;4,520592454;200;ARMENIA;111-22-;URB LA FACHADA ET II MZ 64 CS;EDEQ;S
31133842;S-655;TRSN;-75,7884453;4,437048033;200;LA TEBAIDA;101-22-;VR OCASO FC DELIRIO;EDEQ;S
31133890;S-238;RST;-75,78949658;4,437016729;100;LA TEBAIDA;101-22-;VR LA ARGENTINA FC LA PONDEROSA;EDEQ;S
39569641;S-1373;RST;-75,68712771;4,538218096;100;ARMENIA;109-20-;CLL 30 30 31 BRR QUINDIO;EDEQ;S
39590447;S-2390;RST;-75,6861943;4,536184743;200;ARMENIA;109-23-;BRR KENEDY MNZ C 1;EDEQ;S
39583454;S-2357;RST;-75,78301128;4,555636439;100;MONTENEGRO;303-23-;FC MIROLINDO VDA EL CASTILLO;EDEQ;S
39591314;S-2335;STR;-75,60937621;4,68909821;100;FILANDIA;307-24-;NUEVO;EDEQ;S
39635322;SPR-060;RST;-75,6489261;4,520199019;100;CALARCÁ;208-25-;CRA 33 18 14 - CALARCA - LA ESPERANZA - CALARCA;EDEQ;S
39618439;S-1574;ST;-75,57707577;4,510006219;100;CALARCÁ;208-27-;VDA LA LINEA FINCA LA GITANA;EDEQ;S
39608165;S-2336;RT;-75,80024941;4,480787705;100;MONTENEGRO;101-26-;CONJUNTO LA AGUACATERA PALESTINA ;PARTICULAR;S
39619607;S-1627;RS;-75,66632881;4,522012463;100;CALARCÁ;208-22-;VR BOHEMIA FC LA ESPERANZA;EDEQ;S
39791246;SR-0029;RS;-75,68436389;4,341460252;100;PIJAO;206-22-;FC SIERRA MORENA;EDEQ;S
39670471;S-2093;RST;-75,66224497;4,493897021;100;CALARCÁ;205-23-;VR LA BELLA FC LA ESPERANZA;EDEQ;S
39658412;S-2338;RST;-75,64123584;4,590610352;100;SALENTO;112-24-;KM 2 VIA PEREIRA FTE RESTAURANTE SOLAR;PARTICULAR;S
31133873;SR-0017;RSTN;-75,83796762;4,444048957;100;LA TEBAIDA;101-25-;VR LA POPA VIVERO LA ESPERANZA;EDEQ;S
39758918;S-365;RST;-75,76715573;4,424276454;200;LA TEBAIDA;205-25-;VR MARAVELEZ FC LA PRIMAVERA;EDEQ;S
39767941;S-138;RST;-75,69201306;4,516976945;200;ARMENIA;110-22-;TRILLADORA EUROPA;EDEQ;S
39773575;S-2306;RST;-75,683035;4,278557674;100;PIJAO;206-23-;HACIENDA DOÑA EVA;PARTICULAR;S
39782809;S-995;RT;-75,63797615;4,620640971;100;CIRCASIA;307-23-;CL 11 15 04;EDEQ;S
39786617;S-2394;TN;-75,58416795;4,646508592;100;SALENTO;307-22-;EL CONDOMINIO BOQUIA;EDEQ;S
39815447;S-628;RSTN;-75,78094779;4,517862572;100;MONTENEGRO;316-22;VR PUEBLO TAPADO FC LA MANUELITA;EDEQ;S
39815713;SR-0030;RT;-75,74897241;4,243200798;100;GÉNOVA;206-23-;VR RECREO REPETIDORA;EDEQ;S
31109951;S-1250;RST;-75,67633619;4,531789297;200;ARMENIA;110-23-;CRA 16 CALLE 25;EDEQ;S
39825645;S-445;RST;-75,77758364;4,205002263;200;GÉNOVA;206-23-;VR LA COQUETA FC LA FABIOLA;EDEQ;S
39828103;S-2326;RT;-75,66408665;4,505716421;100;CALARCÁ;208-22-;VDA AGUACATAL FCA SAN JOSE;EDEQ;S
39838969;S-2133;RST;-75,70219728;4,534430033;100;ARMENIA;114-22-;CRA 40 CLL 52 BRISAS DEL CAMPO;EDEQ;S
30777086;S-1399;RST;-75,79038277;4,605127492;100;QUIMBAYA;304-25-;VR PALERMO FC VILLA DANIELA;EDEQ;S
30817296;S-053;RST;-75,69822744;4,527669301;100;ARMENIA;111-23-;BA ARCO IRIS MZ E CS 6;EDEQ;S
39864796;S-2339;RSTN;-75,73158175;4,463958736;100;ARMENIA;205-22-;FC LA ISLANDIA VDA GOLCONDA;PARTICULAR;S
39872228;S-2340;RST;-75,72268512;4,394894851;100;BUENAVISTA;206-22-;VR SARDINEROS FC DELICIAS;PARTICULAR;S
